Timestamp,Rede,Token,Cotação USD,Cotação BRL,Preço do Gas (em gwei)
2026-01-30T21:30:17.742Z,Ethereum,ethereum,2696.4500,14175.2500,0.5559886220
2026-01-30T21:30:19.083Z,BNB Chain,binancecoin,856.1200,4500.6200,0.0500000000
2026-01-30T21:30:19.797Z,Polygon,polygon-ecosystem-token,0.1118,0.5878,459.9113038090
2026-01-30T21:45:10.622Z,Ethereum,ethereum,2690.3600,14144.8400,0.2638621720
2026-01-30T21:45:12.368Z,BNB Chain,binancecoin,855.5200,4497.9700,0.0500000000
2026-01-30T21:45:13.137Z,Polygon,polygon-ecosystem-token,0.1115,0.5863,561.5689649060
2026-01-30T22:00:10.690Z,Ethereum,ethereum,2704.3400,14218.6200,0.1787263300
2026-01-30T22:00:12.029Z,BNB Chain,binancecoin,858.2800,4512.5800,0.0500000000
2026-01-30T22:00:15.202Z,Polygon,polygon-ecosystem-token,0.1119,0.5884,404.9240420240
2026-01-30T22:15:13.149Z,Ethereum,ethereum,2695.0600,14172.5400,0.1763973460
2026-01-30T22:15:14.534Z,BNB Chain,binancecoin,857.3400,4508.4800,0.0500000000
2026-01-30T22:15:15.306Z,Polygon,polygon-ecosystem-token,0.1118,0.5881,540.7184610080
2026-01-30T22:30:24.529Z,Ethereum,ethereum,2691.1200,14151.8000,0.1259813190
2026-01-30T22:30:26.026Z,BNB Chain,binancecoin,856.0600,4501.7700,0.0500000000
2026-01-30T22:30:26.915Z,Polygon,polygon-ecosystem-token,0.1112,0.5850,626.1017546030
2026-01-30T22:45:51.598Z,Ethereum,ethereum,2700.0600,14198.7900,0.1355854070
2026-01-30T22:45:53.862Z,BNB Chain,binancecoin,857.2400,4507.9600,0.0500000000
2026-01-30T22:45:54.577Z,Polygon,polygon-ecosystem-token,0.1117,0.5875,586.2876059890
2026-01-30T23:00:10.645Z,Ethereum,ethereum,2703.4500,14216.6400,0.0817972850
2026-01-30T23:00:11.967Z,BNB Chain,binancecoin,858.2100,4513.0600,0.0500000000
2026-01-30T23:00:12.679Z,Polygon,polygon-ecosystem-token,0.1119,0.5885,582.1081882560
2026-01-30T23:15:10.313Z,Ethereum,ethereum,2694.8800,14171.5900,0.0697156910
2026-01-30T23:15:12.578Z,BNB Chain,binancecoin,856.9800,4506.5800,0.0500000000
2026-01-30T23:15:14.109Z,Polygon,polygon-ecosystem-token,0.1114,0.5859,434.1624294840
2026-01-30T23:30:11.047Z,Ethereum,ethereum,2692.1300,14157.1000,0.0764624940
2026-01-30T23:30:14.307Z,BNB Chain,binancecoin,855.4600,4498.6100,0.0500000000
2026-01-30T23:30:15.016Z,Polygon,polygon-ecosystem-token,0.1113,0.5852,962.0910188770
2026-01-30T23:45:11.716Z,Ethereum,ethereum,2702.1300,14209.6800,0.0840107050
2026-01-30T23:45:14.181Z,BNB Chain,binancecoin,857.0300,4506.8800,0.0500000000
2026-01-30T23:45:15.102Z,Polygon,polygon-ecosystem-token,0.1114,0.5856,477.6997819440
2026-01-31T00:00:22.043Z,Ethereum,ethereum,2702.8800,14213.6200,0.0638055510
2026-01-31T00:00:24.419Z,BNB Chain,binancecoin,857.3000,4508.3000,0.0500000000
2026-01-31T00:00:25.234Z,Polygon,polygon-ecosystem-token,0.1117,0.5874,672.3031735960
2026-01-31T00:15:21.238Z,Ethereum,ethereum,2704.1700,14220.4200,0.0770480950
2026-01-31T00:15:23.604Z,BNB Chain,binancecoin,857.6400,4510.0700,0.0500000000
2026-01-31T00:15:24.573Z,Polygon,polygon-ecosystem-token,0.1116,0.5869,456.6729728490
2026-01-31T00:30:10.877Z,Ethereum,ethereum,2705.6300,14228.1000,0.0693268860
2026-01-31T00:30:13.772Z,BNB Chain,binancecoin,859.1400,4517.9600,0.0500000000
2026-01-31T00:30:17.049Z,Polygon,polygon-ecosystem-token,0.1115,0.5863,1057.9703637920
2026-01-31T00:45:14.887Z,Ethereum,ethereum,2708.7700,14244.6200,0.0686802410
2026-01-31T00:45:18.377Z,BNB Chain,binancecoin,857.5000,4509.3400,0.0500000000
2026-01-31T00:45:19.093Z,Polygon,polygon-ecosystem-token,0.1117,0.5871,546.6414062640
2026-01-31T01:00:11.096Z,Ethereum,ethereum,2702.6100,14212.2000,0.0651034390
2026-01-31T01:00:13.665Z,BNB Chain,binancecoin,855.5700,4499.1900,0.0500000000
2026-01-31T01:00:16.942Z,Polygon,polygon-ecosystem-token,0.1115,0.5863,433.9192952700
2026-01-31T01:15:11.023Z,Ethereum,ethereum,2708.3000,14242.1100,0.0669333420
2026-01-31T01:15:14.209Z,BNB Chain,binancecoin,856.4600,4503.8600,0.0500000000
2026-01-31T01:15:15.025Z,Polygon,polygon-ecosystem-token,0.1119,0.5883,409.9756209660
2026-01-31T01:30:11.459Z,Ethereum,ethereum,2707.8300,14239.6900,0.0653563980
2026-01-31T01:30:13.721Z,BNB Chain,binancecoin,854.7400,4494.8200,0.0500000000
2026-01-31T01:30:14.536Z,Polygon,polygon-ecosystem-token,0.1119,0.5886,760.8078410310
2026-01-31T01:45:11.049Z,Ethereum,ethereum,2700.6300,14201.7900,0.0682889300
2026-01-31T01:45:14.742Z,BNB Chain,binancecoin,853.6800,4489.2700,0.0500000000
2026-01-31T01:45:15.459Z,Polygon,polygon-ecosystem-token,0.1114,0.5859,348.6240144390
2026-01-31T02:00:47.996Z,Ethereum,ethereum,2695.3500,14174.0100,0.0682414780
2026-01-31T02:00:50.258Z,BNB Chain,binancecoin,853.0900,4486.1200,0.0500000000
2026-01-31T02:00:50.972Z,Polygon,polygon-ecosystem-token,0.1115,0.5862,539.6784903620
2026-01-31T02:15:11.949Z,Ethereum,ethereum,2692.4100,14158.5900,0.0678970880
2026-01-31T02:15:14.210Z,BNB Chain,binancecoin,852.3100,4482.0600,0.0500000000
2026-01-31T02:15:15.028Z,Polygon,polygon-ecosystem-token,0.1114,0.5859,687.6756378130
2026-01-31T02:30:12.669Z,Ethereum,ethereum,2688.0400,14135.5700,0.0719011590
2026-01-31T02:30:15.749Z,BNB Chain,binancecoin,851.7200,4478.9400,0.0500000000
2026-01-31T02:30:16.362Z,Polygon,polygon-ecosystem-token,0.1113,0.5852,379.8018709220
2026-01-31T02:45:11.019Z,Ethereum,ethereum,2701.9100,14208.5500,0.0665451420
2026-01-31T02:45:13.295Z,BNB Chain,binancecoin,853.3300,4487.4100,0.0500000000
2026-01-31T02:45:13.906Z,Polygon,polygon-ecosystem-token,0.1119,0.5886,437.8003100580
2026-01-31T03:00:25.331Z,Ethereum,ethereum,2697.9600,14187.7600,0.0722350180
2026-01-31T03:00:27.620Z,BNB Chain,binancecoin,853.2900,4487.1800,0.0500000000
2026-01-31T03:00:28.330Z,Polygon,polygon-ecosystem-token,0.1121,0.5895,714.9792156640
2026-01-31T03:15:11.016Z,Ethereum,ethereum,2698.3800,14189.9600,0.0787101760
2026-01-31T03:15:13.176Z,BNB Chain,binancecoin,853.5400,4488.5300,0.0500000000
2026-01-31T03:15:14.815Z,Polygon,polygon-ecosystem-token,0.1120,0.5887,641.8624630730
2026-01-31T03:30:11.071Z,Ethereum,ethereum,2698.6800,14191.5500,0.0686625440
2026-01-31T03:30:13.377Z,BNB Chain,binancecoin,854.0200,4491.0100,0.0500000000
2026-01-31T03:30:14.306Z,Polygon,polygon-ecosystem-token,0.1119,0.5886,813.4808367810
2026-01-31T03:45:10.708Z,Ethereum,ethereum,2694.8400,14171.3400,0.0750375250
2026-01-31T03:45:13.893Z,BNB Chain,binancecoin,852.5300,4483.2100,0.0500000000
2026-01-31T03:45:14.604Z,Polygon,polygon-ecosystem-token,0.1119,0.5883,405.3277454850
2026-01-31T04:00:12.049Z,Ethereum,ethereum,2691.7000,14154.8400,0.0742065890
2026-01-31T04:00:15.027Z,BNB Chain,binancecoin,851.9700,4480.2600,0.0500000000
2026-01-31T04:00:15.743Z,Polygon,polygon-ecosystem-token,0.1118,0.5878,404.5326331000
2026-01-31T04:15:10.957Z,Ethereum,ethereum,2695.8500,14176.6500,0.0750461900
2026-01-31T04:15:14.243Z,BNB Chain,binancecoin,851.9200,4480.0100,0.0500000000
2026-01-31T04:15:15.059Z,Polygon,polygon-ecosystem-token,0.1121,0.5897,269.4473136510
2026-01-31T04:30:11.549Z,Ethereum,ethereum,2700.0100,14198.5300,0.0781056930
2026-01-31T04:30:14.428Z,BNB Chain,binancecoin,851.7300,4478.9900,0.0500000000
2026-01-31T04:30:15.277Z,Polygon,polygon-ecosystem-token,0.1120,0.5889,382.5027778180
2026-01-31T04:45:10.644Z,Ethereum,ethereum,2696.8900,14182.1400,0.0763268870
2026-01-31T04:45:12.908Z,BNB Chain,binancecoin,850.9900,4475.0900,0.0500000000
2026-01-31T04:45:13.621Z,Polygon,polygon-ecosystem-token,0.1118,0.5881,245.8759502040
2026-01-31T05:00:10.856Z,Ethereum,ethereum,2690.5700,14148.9200,0.0659657470
2026-01-31T05:00:13.110Z,BNB Chain,binancecoin,850.3400,4471.6800,0.0500000000
2026-01-31T05:00:14.028Z,Polygon,polygon-ecosystem-token,0.1115,0.5864,216.9167082280
2026-01-31T05:15:10.945Z,Ethereum,ethereum,2691.9900,14156.3600,0.0778014600
2026-01-31T05:15:13.721Z,BNB Chain,binancecoin,851.9000,4479.9000,0.0500000000
2026-01-31T05:15:14.740Z,Polygon,polygon-ecosystem-token,0.1112,0.5849,365.8017929100
2026-01-31T05:30:11.522Z,Ethereum,ethereum,2695.1900,14173.2100,0.0751939950
2026-01-31T05:30:15.154Z,BNB Chain,binancecoin,851.0200,4475.2400,0.0500000000
2026-01-31T05:30:16.072Z,Polygon,polygon-ecosystem-token,0.1114,0.5860,627.6934968800
2026-01-31T05:45:11.657Z,Ethereum,ethereum,2696.0400,14177.6600,0.0823735250
2026-01-31T05:45:16.682Z,BNB Chain,binancecoin,850.7400,4473.8000,0.0500000000
2026-01-31T05:45:18.320Z,Polygon,polygon-ecosystem-token,0.1113,0.5856,503.3349550900
2026-01-31T06:00:17.488Z,Ethereum,ethereum,2693.4600,14164.0900,0.0801842070
2026-01-31T06:00:20.059Z,BNB Chain,binancecoin,849.9800,4469.8000,0.0500000000
2026-01-31T06:00:20.774Z,Polygon,polygon-ecosystem-token,0.1113,0.5855,568.4100004470
2026-01-31T06:15:11.858Z,Ethereum,ethereum,2693.3500,14163.5400,0.0709056310
2026-01-31T06:15:14.117Z,BNB Chain,binancecoin,850.5500,4472.8100,0.0500000000
2026-01-31T06:15:15.035Z,Polygon,polygon-ecosystem-token,0.1112,0.5848,505.8299328240
2026-01-31T06:30:11.094Z,Ethereum,ethereum,2682.5700,14106.8200,0.0880160320
2026-01-31T06:30:14.418Z,BNB Chain,binancecoin,848.5300,4462.1900,0.0500000000
2026-01-31T06:30:15.543Z,Polygon,polygon-ecosystem-token,0.1108,0.5827,582.6973722830
2026-01-31T06:45:11.026Z,Ethereum,ethereum,2685.2500,14120.9400,0.0754617900
2026-01-31T06:45:14.213Z,BNB Chain,binancecoin,848.9300,4464.2800,0.0500000000
2026-01-31T06:45:15.026Z,Polygon,polygon-ecosystem-token,0.1103,0.5799,561.4357287590
2026-01-31T07:00:11.947Z,Ethereum,ethereum,2688.5100,14138.0400,0.0724156340
2026-01-31T07:00:14.414Z,BNB Chain,binancecoin,849.8300,4469.0100,0.0500000000
2026-01-31T07:00:15.231Z,Polygon,polygon-ecosystem-token,0.1104,0.5808,675.3961468670
2026-01-31T07:15:11.167Z,Ethereum,ethereum,2688.4600,14137.7800,0.0699471440
2026-01-31T07:15:13.594Z,BNB Chain,binancecoin,848.5600,4462.3400,0.0500000000
2026-01-31T07:15:14.719Z,Polygon,polygon-ecosystem-token,0.1104,0.5804,435.5353532470
2026-01-31T07:30:11.358Z,Ethereum,ethereum,2686.9900,14130.0900,0.0787944870
2026-01-31T07:30:13.735Z,BNB Chain,binancecoin,849.1000,4465.1500,0.0500000000
2026-01-31T07:30:14.401Z,Polygon,polygon-ecosystem-token,0.1102,0.5796,744.1333293760
2026-01-31T07:45:11.221Z,Ethereum,ethereum,2670.0000,14040.7300,0.0942942850
2026-01-31T07:45:13.747Z,BNB Chain,binancecoin,845.5500,4446.4900,0.0500000000
2026-01-31T07:45:14.462Z,Polygon,polygon-ecosystem-token,0.1097,0.5769,322.6143996650
2026-01-31T08:00:10.564Z,Ethereum,ethereum,2674.9500,14066.7800,0.0753852310
2026-01-31T08:00:16.613Z,BNB Chain,binancecoin,846.2000,4449.9000,0.0500000000
2026-01-31T08:00:17.330Z,Polygon,polygon-ecosystem-token,0.1102,0.5794,414.2780033150
2026-01-31T08:15:10.954Z,Ethereum,ethereum,2664.9900,14014.4000,0.0808394170
2026-01-31T08:15:15.059Z,BNB Chain,binancecoin,844.3700,4440.3100,0.0500000000
2026-01-31T08:15:15.775Z,Polygon,polygon-ecosystem-token,0.1099,0.5780,655.0638903040
2026-01-31T08:30:11.474Z,Ethereum,ethereum,2659.6900,13986.5300,0.1122932410
2026-01-31T08:30:14.037Z,BNB Chain,binancecoin,840.9700,4422.4000,0.0500000000
2026-01-31T08:30:14.749Z,Polygon,polygon-ecosystem-token,0.1090,0.5733,369.5400575660
2026-01-31T08:45:16.489Z,Ethereum,ethereum,2624.9400,13803.7900,0.3355782710
2026-01-31T08:45:19.671Z,BNB Chain,binancecoin,833.5700,4383.4900,0.0500000000
2026-01-31T08:45:20.284Z,Polygon,polygon-ecosystem-token,0.1083,0.5693,919.8871169700
2026-01-31T09:00:10.623Z,Ethereum,ethereum,2640.4200,13885.1600,0.1700542910
2026-01-31T09:00:13.843Z,BNB Chain,binancecoin,835.3100,4392.6600,0.0500000000
2026-01-31T09:00:17.705Z,Polygon,polygon-ecosystem-token,0.1085,0.5706,345.8369650720
2026-01-31T09:15:11.261Z,Ethereum,ethereum,2643.6700,13902.2900,0.1211264620
2026-01-31T09:15:15.056Z,BNB Chain,binancecoin,838.0200,4406.8700,0.0500000000
2026-01-31T09:15:15.872Z,Polygon,polygon-ecosystem-token,0.1092,0.5740,634.6818403230
2026-01-31T09:30:11.504Z,Ethereum,ethereum,2633.2000,13847.2200,0.0889648170
2026-01-31T09:30:14.125Z,BNB Chain,binancecoin,835.6500,4394.4300,0.0500000000
2026-01-31T09:30:14.840Z,Polygon,polygon-ecosystem-token,0.1088,0.5720,427.8213785010
2026-01-31T09:45:10.940Z,Ethereum,ethereum,2647.2000,13920.8300,0.0948351570
2026-01-31T09:45:13.100Z,BNB Chain,binancecoin,839.2700,4413.4900,0.0500000000
2026-01-31T09:45:13.804Z,Polygon,polygon-ecosystem-token,0.1091,0.5740,407.3766297190
2026-01-31T10:00:11.662Z,Ethereum,ethereum,2646.0500,13914.8000,0.0637473510
2026-01-31T10:00:15.356Z,BNB Chain,binancecoin,838.4700,4409.2500,0.0500000000
2026-01-31T10:00:16.172Z,Polygon,polygon-ecosystem-token,0.1086,0.5712,714.4309230700
2026-01-31T10:15:12.483Z,Ethereum,ethereum,2640.0400,13883.2000,0.0752226180
2026-01-31T10:15:19.209Z,BNB Chain,binancecoin,836.4200,4398.4600,0.0500000000
2026-01-31T10:15:19.965Z,Polygon,polygon-ecosystem-token,0.1083,0.5696,449.7513892710
2026-01-31T10:30:11.048Z,Ethereum,ethereum,2641.5700,13891.2500,0.0691177810
2026-01-31T10:30:14.275Z,BNB Chain,binancecoin,836.4400,4398.5900,0.0500000000
2026-01-31T10:30:14.927Z,Polygon,polygon-ecosystem-token,0.1084,0.5701,574.3401368290
2026-01-31T10:45:11.119Z,Ethereum,ethereum,2649.8300,13934.6500,0.0835760730
2026-01-31T10:45:13.470Z,BNB Chain,binancecoin,838.7900,4410.9600,0.0500000000
2026-01-31T10:45:14.183Z,Polygon,polygon-ecosystem-token,0.1088,0.5722,501.5652089860
2026-01-31T11:00:11.156Z,Ethereum,ethereum,2648.2400,13926.3000,0.0886624690
2026-01-31T11:00:13.444Z,BNB Chain,binancecoin,837.9100,4406.3400,0.0500000000
2026-01-31T11:00:14.160Z,Polygon,polygon-ecosystem-token,0.1087,0.5715,805.7529663770
2026-01-31T11:15:10.558Z,Ethereum,ethereum,2639.2200,13878.8700,0.0800722140
2026-01-31T11:15:13.132Z,BNB Chain,binancecoin,834.9300,4390.6300,0.0500000000
2026-01-31T11:15:13.948Z,Polygon,polygon-ecosystem-token,0.1081,0.5685,316.7728789350
2026-01-31T11:30:11.761Z,Ethereum,ethereum,2644.3700,13905.9600,0.0584631790
2026-01-31T11:30:14.165Z,BNB Chain,binancecoin,835.9500,4396.0300,0.0500000000
2026-01-31T11:30:14.979Z,Polygon,polygon-ecosystem-token,0.1082,0.5691,845.0897530140
2026-01-31T11:45:16.063Z,Ethereum,ethereum,2639.2600,13879.0900,0.0646915440
2026-01-31T11:45:19.691Z,BNB Chain,binancecoin,836.3000,4397.8300,0.0500000000
2026-01-31T11:45:20.407Z,Polygon,polygon-ecosystem-token,0.1083,0.5693,599.8276476790
2026-01-31T12:00:11.453Z,Ethereum,ethereum,2635.7500,13860.6400,0.0604718750
2026-01-31T12:00:14.774Z,BNB Chain,binancecoin,835.1300,4391.7200,0.0500000000
2026-01-31T12:00:17.420Z,Polygon,polygon-ecosystem-token,0.1078,0.5671,870.1665098560
2026-01-31T12:15:10.551Z,Ethereum,ethereum,2628.9600,13824.9200,0.0981060740
2026-01-31T12:15:13.837Z,BNB Chain,binancecoin,834.1900,4386.7800,0.0500000000
2026-01-31T12:15:15.779Z,Polygon,polygon-ecosystem-token,0.1077,0.5666,599.9191814310
2026-01-31T12:30:10.941Z,Ethereum,ethereum,2634.8500,13855.8700,0.0981940590
2026-01-31T12:30:14.038Z,BNB Chain,binancecoin,834.2400,4387.0100,0.0500000000
2026-01-31T12:30:14.860Z,Polygon,polygon-ecosystem-token,0.1079,0.5672,439.4270640440
2026-01-31T12:45:11.481Z,Ethereum,ethereum,2637.8500,13871.6900,0.0619767300
2026-01-31T12:45:14.555Z,BNB Chain,binancecoin,834.7800,4389.8600,0.0500000000
2026-01-31T12:45:15.266Z,Polygon,polygon-ecosystem-token,0.1077,0.5665,1857.3284893730
2026-01-31T13:00:10.449Z,Ethereum,ethereum,2630.5200,13833.1300,0.0702124960
2026-01-31T13:00:14.044Z,BNB Chain,binancecoin,832.2400,4376.5000,0.0500000000
2026-01-31T13:00:14.860Z,Polygon,polygon-ecosystem-token,0.1075,0.5651,933.7926715730
2026-01-31T13:15:23.021Z,Ethereum,ethereum,2628.3500,13821.7200,0.0924222000
2026-01-31T13:15:26.264Z,BNB Chain,binancecoin,831.5700,4372.9800,0.0500000000
2026-01-31T13:15:26.977Z,Polygon,polygon-ecosystem-token,0.1073,0.5642,817.6394123210
2026-01-31T13:30:11.116Z,Ethereum,ethereum,2626.3400,13811.1100,0.0819995970
2026-01-31T13:30:15.122Z,BNB Chain,binancecoin,831.0900,4370.4600,0.0500000000
2026-01-31T13:30:15.937Z,Polygon,polygon-ecosystem-token,0.1071,0.5633,890.6995276880
2026-01-31T13:45:10.662Z,Ethereum,ethereum,2621.3200,13784.7500,0.1413625940
2026-01-31T13:45:13.359Z,BNB Chain,binancecoin,829.2900,4360.9800,0.0500000000
2026-01-31T13:45:14.046Z,Polygon,polygon-ecosystem-token,0.1067,0.5609,606.8242037060
2026-01-31T14:00:10.839Z,Ethereum,ethereum,2623.9800,13798.7000,0.0999713280
2026-01-31T14:00:16.258Z,BNB Chain,binancecoin,829.0100,4359.5200,0.0500000000
2026-01-31T14:00:16.964Z,Polygon,polygon-ecosystem-token,0.1067,0.5609,735.1988759240
2026-01-31T14:15:13.638Z,Ethereum,ethereum,2612.9800,13740.8800,0.2356742950
2026-01-31T14:15:16.966Z,BNB Chain,binancecoin,826.0400,4343.9000,0.0500000000
2026-01-31T14:15:19.934Z,Polygon,polygon-ecosystem-token,0.1064,0.5594,1234.4603123100
2026-01-31T14:30:27.977Z,BNB Chain,binancecoin,810.5200,4262.2700,0.0500000000
2026-01-31T14:30:31.086Z,Polygon,polygon-ecosystem-token,0.1044,0.5490,4184.6732839010
2026-01-31T14:45:14.165Z,Ethereum,ethereum,2519.5400,13249.5000,5.9154706170
2026-01-31T14:45:18.272Z,BNB Chain,binancecoin,806.7600,4242.5100,0.0500000000
2026-01-31T14:45:19.090Z,Polygon,polygon-ecosystem-token,0.1027,0.5398,3784.6880381450
2026-01-31T15:00:12.278Z,Ethereum,ethereum,2536.1200,13336.6700,2.3086852640
2026-01-31T15:00:14.471Z,BNB Chain,binancecoin,811.3500,4266.6700,0.0500000000
2026-01-31T15:00:15.188Z,Polygon,polygon-ecosystem-token,0.1034,0.5440,1873.1481839880
2026-01-31T15:15:10.611Z,Ethereum,ethereum,2539.8400,13356.2500,1.5916494040
2026-01-31T15:15:13.034Z,BNB Chain,binancecoin,812.3800,4272.0400,0.0500000000
2026-01-31T15:15:17.950Z,Polygon,polygon-ecosystem-token,0.1044,0.5488,2281.8916435540
2026-01-31T15:30:11.603Z,Ethereum,ethereum,2540.7900,13361.2600,1.1026789120
2026-01-31T15:30:14.163Z,BNB Chain,binancecoin,807.7500,4247.7200,0.0500000000
2026-01-31T15:30:14.979Z,Polygon,polygon-ecosystem-token,0.1040,0.5468,1641.4635260390
2026-01-31T15:45:11.081Z,Ethereum,ethereum,2537.5600,13344.2900,0.8638399460
2026-01-31T15:45:13.650Z,BNB Chain,binancecoin,806.6000,4241.6500,0.0500000000
2026-01-31T15:45:15.183Z,Polygon,polygon-ecosystem-token,0.1040,0.5471,1071.9275813790
2026-01-31T16:00:13.181Z,Ethereum,ethereum,2529.2700,13300.6900,0.9310941590
2026-01-31T16:00:19.381Z,BNB Chain,binancecoin,802.3200,4219.1800,0.0500000000
2026-01-31T16:00:20.198Z,Polygon,polygon-ecosystem-token,0.1037,0.5456,1105.6808896550
2026-01-31T16:15:12.379Z,Ethereum,ethereum,2518.1700,13242.3100,0.9798104400
2026-01-31T16:15:14.966Z,BNB Chain,binancecoin,801.0400,4212.4400,0.0500000000
2026-01-31T16:15:15.680Z,Polygon,polygon-ecosystem-token,0.1035,0.5441,849.7801751310
2026-01-31T16:30:11.269Z,Ethereum,ethereum,2524.5700,13275.9500,1.1313941560
2026-01-31T16:30:13.635Z,BNB Chain,binancecoin,799.0500,4201.9500,0.0500000000
2026-01-31T16:30:14.453Z,Polygon,polygon-ecosystem-token,0.1044,0.5490,1182.9715621350
2026-01-31T16:45:10.303Z,Ethereum,ethereum,2519.6500,13250.0700,0.8838978510
2026-01-31T16:45:13.492Z,BNB Chain,binancecoin,799.8600,4206.2200,0.0500000000
2026-01-31T16:45:14.304Z,Polygon,polygon-ecosystem-token,0.1037,0.5454,574.7045594600
2026-01-31T17:00:13.494Z,Ethereum,ethereum,2479.4700,13038.8100,2.7445370990
2026-01-31T17:00:15.551Z,BNB Chain,binancecoin,791.8600,4164.1600,0.0500000000
2026-01-31T17:00:16.265Z,Polygon,polygon-ecosystem-token,0.1032,0.5427,765.1241356600
2026-01-31T17:15:26.576Z,BNB Chain,binancecoin,785.2800,4129.5400,0.0500000000
2026-01-31T17:15:28.736Z,Polygon,polygon-ecosystem-token,0.1014,0.5334,3588.4097861670
2026-01-31T17:30:10.487Z,Ethereum,ethereum,2415.1500,12700.5400,17.1826306650
2026-01-31T17:30:12.854Z,BNB Chain,binancecoin,784.0300,4122.9900,0.0500000000
2026-01-31T17:30:14.793Z,Polygon,polygon-ecosystem-token,0.1004,0.5281,2500.8917737460
2026-01-31T17:45:27.016Z,BNB Chain,binancecoin,779.4600,4098.9700,0.0500000000
2026-01-31T17:45:29.344Z,Polygon,polygon-ecosystem-token,0.0997,0.5240,1185.6962670280
2026-01-31T18:00:10.804Z,BNB Chain,binancecoin,780.4800,4104.3100,0.0500000000
2026-01-31T18:00:13.066Z,Polygon,polygon-ecosystem-token,0.0999,0.5252,721.9081457350
2026-01-31T18:15:11.003Z,BNB Chain,binancecoin,779.3700,4098.4600,0.0500000000
2026-01-31T18:15:13.561Z,Polygon,polygon-ecosystem-token,0.1000,0.5258,611.3279828600
2026-01-31T18:30:11.705Z,BNB Chain,binancecoin,777.6500,4089.4000,0.0500000000
2026-01-31T18:30:14.895Z,Polygon,polygon-ecosystem-token,0.0995,0.5231,847.5489793100
2026-01-31T18:45:10.817Z,BNB Chain,binancecoin,759.1400,3992.0900,0.0500000000
2026-01-31T18:45:15.498Z,Polygon,polygon-ecosystem-token,0.0978,0.5143,2391.8829781110
2026-01-31T19:00:10.478Z,BNB Chain,binancecoin,771.2200,4055.6300,0.0500000000
2026-01-31T19:00:12.843Z,Polygon,polygon-ecosystem-token,0.0987,0.5192,1166.9296443980
2026-01-31T19:16:21.614Z,BNB Chain,binancecoin,776.3500,4082.5800,0.0500000000
2026-01-31T19:16:23.809Z,Polygon,polygon-ecosystem-token,0.0994,0.5227,613.5097087210
2026-01-31T19:31:37.553Z,BNB Chain,binancecoin,774.8500,4074.6800,0.0500000000
2026-01-31T19:31:40.739Z,Polygon,polygon-ecosystem-token,0.0996,0.5235,651.0952672140
2026-01-31T19:46:31.425Z,BNB Chain,binancecoin,768.4500,4041.0700,0.0500000000
2026-01-31T19:46:33.589Z,Polygon,polygon-ecosystem-token,0.0986,0.5187,574.0606407950
2026-01-31T20:01:02.949Z,BNB Chain,binancecoin,771.3300,4056.1800,0.0500000000
2026-01-31T20:01:05.009Z,Polygon,polygon-ecosystem-token,0.0994,0.5229,556.1733878710
2026-01-31T20:15:54.028Z,Ethereum,ethereum,2369.8600,12462.3700,2.0391373860
2026-01-31T20:15:56.189Z,BNB Chain,binancecoin,768.8600,4043.2200,0.0500000000
2026-01-31T20:15:56.801Z,Polygon,polygon-ecosystem-token,0.0994,0.5228,638.5335038870
2026-01-31T20:32:53.190Z,BNB Chain,binancecoin,768.0800,4039.0900,0.0500000000
2026-01-31T20:32:55.897Z,Polygon,polygon-ecosystem-token,0.0994,0.5229,834.3319554350
2026-01-31T20:45:11.946Z,Ethereum,ethereum,2367.2700,12448.7600,1.4550858460
2026-01-31T20:45:14.824Z,BNB Chain,binancecoin,767.5100,4036.1200,0.0500000000
2026-01-31T20:45:15.744Z,Polygon,polygon-ecosystem-token,0.0995,0.5232,672.2786240110
2026-01-31T21:00:48.606Z,BNB Chain,binancecoin,769.7500,4047.9000,0.0500000000
2026-01-31T21:00:50.871Z,Polygon,polygon-ecosystem-token,0.1000,0.5259,604.4213983890
2026-01-31T21:15:50.229Z,BNB Chain,binancecoin,768.5300,4041.4800,0.0500000000
2026-01-31T21:15:52.395Z,Polygon,polygon-ecosystem-token,0.1002,0.5270,638.9494191980
2026-01-31T21:30:10.491Z,BNB Chain,binancecoin,771.8300,4058.8100,0.0500000000
2026-01-31T21:30:13.674Z,Polygon,polygon-ecosystem-token,0.1006,0.5288,619.4429430760
2026-01-31T21:45:49.000Z,BNB Chain,binancecoin,774.1300,4070.9100,0.0500000000
2026-01-31T21:45:51.161Z,Polygon,polygon-ecosystem-token,0.1016,0.5343,595.9847163340
2026-01-31T22:00:26.883Z,BNB Chain,binancecoin,775.1800,4076.4200,0.0500000000
2026-01-31T22:00:29.042Z,Polygon,polygon-ecosystem-token,0.1019,0.5357,609.0725538040
2026-01-31T22:17:17.500Z,BNB Chain,binancecoin,774.9300,4075.1200,0.0500000000
2026-01-31T22:17:19.663Z,Polygon,polygon-ecosystem-token,0.1017,0.5348,607.3687626580
2026-01-31T22:30:10.819Z,Ethereum,ethereum,2412.1100,12684.5600,0.1643646530
2026-01-31T22:30:13.649Z,BNB Chain,binancecoin,773.9500,4069.9800,0.0500000000
2026-01-31T22:30:14.343Z,Polygon,polygon-ecosystem-token,0.1016,0.5344,918.9715751650
2026-01-31T22:47:59.923Z,BNB Chain,binancecoin,771.9000,4059.1700,0.0500000000
